Id,PostType,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"65154","Question","2019-12-19 20:44:10","3","116","<python><classification><decision-trees><multilabel-classification>","1",""
"65155","Answer","2019-12-19 21:06:03","0","","","",""
"65157","Answer","2019-12-19 21:18:03","1","","","",""
"65158","Answer","2019-12-19 21:28:26","0","","","",""
"65161","Answer","2019-12-19 22:56:10","4","","","",""
"65162","Answer","2019-12-19 23:03:49","1","","","",""
"65165","Answer","2019-12-19 23:50:10","16","","","",""
"65166","Question","2019-12-20 00:20:35","1","126","<machine-learning><deep-learning><predictive-modeling><feature-selection><feature-engineering>","1",""
"65167","Answer","2019-12-20 01:11:17","2","","","",""
"65168","Question","2019-12-20 01:12:10","1","104","<deep-learning><loss-function><pytorch>","0",""
"65169","Answer","2019-12-20 02:39:18","3","","","",""
"65170","Answer","2019-12-20 03:06:03","1","","","",""
"65173","Question","2019-12-20 04:51:32","7","116","<machine-learning><classification><statistics><performance><descriptive-statistics>","2","4"
"65174","Answer","2019-12-20 05:36:21","1","","","",""
"65175","Question","2019-12-20 07:57:05","2","29","<neural-network><visualization>","2","1"
"65176","Answer","2019-12-20 08:32:35","0","","","",""
"65177","Answer","2019-12-20 09:25:06","0","","","",""
"65178","Answer","2019-12-20 09:47:51","2","","","",""
"65179","Question","2019-12-20 10:16:38","0","56","<genetic-algorithms>","1",""
"65180","Answer","2019-12-20 10:20:03","0","","","",""
"65181","Question","2019-12-20 11:10:33","2","23","<python><optimization><scipy><linear-algebra>","1",""
"65182","Answer","2019-12-20 11:34:13","0","","","",""
"65183","Answer","2019-12-20 11:35:29","1","","","",""
"65184","Answer","2019-12-20 11:38:42","1","","","",""
"65185","Question","2019-12-20 12:05:58","2","77","<machine-learning><preprocessing><sql>","1",""
"65186","Question","2019-12-20 12:34:37","2","312","<python><k-means><clustering>","2",""
"65187","Answer","2019-12-20 12:50:34","3","","","",""
"65188","Answer","2019-12-20 13:09:28","0","","","",""
"65189","Answer","2019-12-20 13:21:04","0","","","",""
"65190","Question","2019-12-20 13:31:31","1","35","<feature-selection><feature-extraction><data-science-model>","1",""
"65191","Answer","2019-12-20 13:35:04","0","","","",""
"65192","Answer","2019-12-20 13:53:43","2","","","",""
"65193","Answer","2019-12-20 14:05:53","0","","","",""
"65194","Question","2019-12-20 14:24:52","1","43","<apache-spark><apache-hadoop>","0",""
"65195","Answer","2019-12-20 14:31:38","1","","","",""
"65196","Question","2019-12-20 17:08:38","3","170","<machine-learning><kaggle>","1",""
"65197","Question","2019-12-20 19:13:35","1","1046","<machine-learning><neural-network><deep-learning><rnn>","0",""
"65198","Question","2019-12-20 19:13:36","1","66","<machine-learning>","1",""
"65199","Question","2019-12-20 20:04:34","1","21","<regression><random-forest><ranking>","0",""
"65200","Answer","2019-12-20 20:24:37","1","","","",""
"65201","Answer","2019-12-20 20:28:28","1","","","",""
"65203","Answer","2019-12-20 21:18:07","0","","","",""
"65204","Answer","2019-12-20 21:26:31","-1","","","",""
"65205","Question","2019-12-20 21:37:43","1","397","<deep-learning><cnn><pruning>","1",""
"65206","Question","2019-12-20 21:41:09","3","574","<python><tensorflow><nlp><embeddings><text-generation>","1","2"
"65208","Question","2019-12-20 22:06:05","2","43","<machine-learning><data-mining>","1",""
"65209","Answer","2019-12-20 22:21:09","2","","","",""
"65210","Answer","2019-12-20 22:25:24","1","","","",""
"65212","Question","2019-12-20 23:14:30","2","78","<machine-learning><neural-network><cnn><backpropagation>","2",""
"65213","Answer","2019-12-20 23:40:01","1","","","",""
"65214","Answer","2019-12-20 23:51:31","3","","","",""
"65215","Question","2019-12-21 00:15:35","1","48","<machine-learning><python><clustering><unsupervised-learning>","1","1"
"65216","Answer","2019-12-21 02:14:07","1","","","",""
"65217","Answer","2019-12-21 04:24:16","3","","","",""
"65218","Answer","2019-12-21 06:29:23","0","","","",""
"65222","Question","2019-12-21 07:53:59","0","309","<multilabel-classification>","0",""
"65223","Question","2019-12-21 08:05:02","3","2507","<keras><tensorflow>","1",""
"65224","Question","2019-12-21 08:06:19","1","21","<machine-learning><information-theory>","1",""
"65225","Answer","2019-12-21 08:28:11","1","","","",""
"65226","Answer","2019-12-21 09:05:22","2","","","",""
"65227","Answer","2019-12-21 09:13:58","1","","","",""
"65228","Question","2019-12-21 09:31:34","2","156","<metric><auc>","2","1"
"65233","Answer","2019-12-21 12:08:36","0","","","",""
"65234","Answer","2019-12-21 13:57:28","3","","","",""
"65235","Question","2019-12-21 15:21:19","1","28","<bert><transformer><search-engine><question-answering>","1","1"
"65236","Question","2019-12-21 15:31:45","3","63","<nlp><sequence-to-sequence><question-answering>","1",""
"65238","Answer","2019-12-21 16:25:52","0","","","",""
"65239","Question","2019-12-21 17:04:52","2","82","<jupyter><kaggle>","1",""
"65240","Question","2019-12-21 17:08:58","2","148","<prediction><missing-data>","1",""
"65241","Question","2019-12-21 17:09:07","7","4158","<nlp><bert><machine-translation><attention-mechanism>","2","3"
"65242","Answer","2019-12-21 17:53:53","7","","","",""
"65244","Answer","2019-12-21 17:56:24","2","","","",""
"65245","Answer","2019-12-21 17:59:07","2","","","",""
"65246","Answer","2019-12-21 18:12:03","-1","","","",""
"65247","Answer","2019-12-21 18:14:39","0","","","",""
"65248","Question","2019-12-21 18:26:52","2","766","<confusion-matrix>","4",""
"65249","Answer","2019-12-21 18:30:41","1","","","",""
"65250","Answer","2019-12-21 18:58:33","1","","","",""
"65251","Answer","2019-12-21 19:08:59","1","","","",""
"65253","Question","2019-12-21 19:34:46","1","286","<image>","0",""
"65254","Question","2019-12-21 21:01:09","0","34","<classification><classifier>","1","1"
"65255","Answer","2019-12-21 22:56:33","0","","","",""
"65256","Answer","2019-12-21 23:12:18","1","","","",""
"65257","Question","2019-12-22 01:19:11","0","47","<neural-network><deep-learning><mlp>","1",""
"65258","Question","2019-12-22 01:54:13","2","96","<data><3d-reconstruction><cloud>","1",""
"65259","Answer","2019-12-22 02:39:42","1","","","",""
"53810","Answer","2019-06-14 16:58:48","-1","","","",""
"53813","Answer","2019-06-14 18:41:47","1","","","",""
"53814","Question","2019-06-14 18:44:26","2","222","<nlp><pytorch><transformer>","0",""
"53816","Question","2019-06-14 18:54:43","1","244","<machine-learning><python><scikit-learn>","2",""
"53818","Question","2019-06-14 20:14:44","1","530","<scikit-learn><predictive-modeling><linear-regression>","2","3"
"53820","Answer","2019-06-14 20:43:14","0","","","",""
"53822","Answer","2019-06-14 21:06:52","3","","","",""
"53825","Answer","2019-06-14 23:36:49","0","","","",""
"53826","Answer","2019-06-15 00:33:46","1","","","",""
"53828","Answer","2019-06-15 00:41:49","0","","","",""
"53829","Answer","2019-06-15 01:01:24","1","","","",""
"53831","Question","2019-06-15 01:47:55","2","2438","<machine-learning><python><scikit-learn>","2","4"
"53832","Answer","2019-06-15 02:49:16","2","","","",""
"53833","Question","2019-06-15 04:46:48","0","36","<machine-learning><python><scikit-learn><regression>","1",""
"53834","Answer","2019-06-15 04:55:51","3","","","",""
"53835","Question","2019-06-15 05:37:57","2","516","<convolution><image-recognition><autoencoder><activation-function><softmax>","2",""
"53836","Question","2019-06-15 06:06:31","2","14182","<python><pandas>","2",""
"53837","Answer","2019-06-15 06:47:42","3","","","",""
"53838","Answer","2019-06-15 07:25:54","1","","","",""
"53839","Question","2019-06-15 08:05:34","6","1417","<bigdata><data><xgboost>","3","3"
"53840","Answer","2019-06-15 08:05:41","0","","","",""
"53841","Answer","2019-06-15 08:45:40","1","","","",""
"53842","Question","2019-06-15 09:44:42","2","2065","<deep-learning><keras><tensorflow>","1",""
"53843","Question","2019-06-15 10:05:22","-1","115","<r><regression>","1","1"
"53844","Answer","2019-06-15 10:16:08","1","","","",""
"53845","Question","2019-06-15 10:26:36","0","105","<machine-learning><python><pandas><kaggle><ipython>","1",""
"53847","Question","2019-06-15 13:17:56","1","1033","<keras><cnn><cross-validation><categorical-data>","1",""
"53849","Question","2019-06-15 13:54:49","0","220","<python><multilabel-classification>","1",""
"53850","Question","2019-06-15 14:08:30","0","1287","<keras><cnn>","2",""
"53851","Answer","2019-06-15 14:27:12","1","","","",""
"53852","Question","2019-06-15 15:16:00","0","704","<neural-network><deep-learning><keras><tensorflow><loss-function>","1",""
"53853","Answer","2019-06-15 15:25:12","1","","","",""
"53854","Question","2019-06-15 15:52:19","1","158","<neural-network><deep-learning><keras><kaggle><image-preprocessing>","0",""
"53855","Question","2019-06-15 16:10:12","1","23","<deep-learning><caffe>","1",""
"53856","Question","2019-06-15 16:52:21","0","37","<regression><linear-regression>","0",""
"53857","Question","2019-06-15 16:54:35","5","718","<deep-learning><cross-validation><training>","1","2"
"53858","Question","2019-06-15 16:58:34","18","364","<reinforcement-learning><mathematics><policy-gradients>","0","1"
"53859","Answer","2019-06-15 17:29:33","1","","","",""
"53860","Question","2019-06-15 17:43:54","2","38","<machine-learning><data-mining><feature-selection><data-cleaning><feature-engineering>","1",""
"53861","Answer","2019-06-15 17:58:58","1","","","",""
"53862","Answer","2019-06-15 17:59:36","2","","","",""
"53863","Answer","2019-06-15 17:59:55","2","","","",""
"53864","Question","2019-06-15 18:26:38","1","19","<regression><cnn><hyperparameter><learning-rate>","0","1"
"53865","Question","2019-06-15 19:06:08","1","35","<python><scikit-learn><cross-validation><model-selection><pipelines>","0","1"
"53866","Answer","2019-06-15 19:10:24","4","","","",""
"53867","Question","2019-06-15 20:24:37","1","1129","<python>","1",""
"53868","Question","2019-06-15 21:00:32","1","71","<machine-learning><statistics><similarity>","1",""
"53870","Question","2019-06-15 21:17:42","1","3488","<machine-learning><neural-network><gradient-descent>","3","4"
"53871","Answer","2019-06-15 22:23:21","1","","","",""
"53872","Answer","2019-06-15 22:33:24","0","","","",""
"53873","Answer","2019-06-15 22:33:52","2","","","",""
"53875","Question","2019-06-15 23:13:57","6","4600","<nlp><language-model><bert>","1","3"
"53876","Question","2019-06-15 23:24:53","0","712","<machine-learning><python><dataset><feature-engineering><feature-extraction>","1",""
"53877","Answer","2019-06-16 01:15:54","0","","","",""
"53878","Question","2019-06-16 01:28:20","1","73","<machine-learning><recommender-system>","1",""
"53879","Answer","2019-06-16 01:37:49","1","","","",""
"53881","Answer","2019-06-16 02:24:59","1","","","",""
"53882","Question","2019-06-16 03:02:42","2","56","<deep-learning><keras><nlp><word-embeddings>","2",""
"53883","Answer","2019-06-16 03:31:40","1","","","",""
"53884","Answer","2019-06-16 04:30:06","3","","","",""
"53886","Question","2019-06-16 07:15:00","1","1146","<python><pandas>","1",""
"53887","Question","2019-06-16 07:20:19","1","122","<python><opencv><image-preprocessing>","0","1"
"53889","Answer","2019-06-16 07:41:37","3","","","",""
"53891","Question","2019-06-16 09:53:52","0","68","<machine-learning><neural-network><keras>","1",""
"53892","Answer","2019-06-16 10:07:11","1","","","",""
"53893","Question","2019-06-16 10:14:34","0","28","<neural-network>","0",""
"53894","Question","2019-06-16 10:21:48","2","28","<machine-learning><hardware>","0","1"
"53895","Answer","2019-06-16 11:50:42","0","","","",""
"53896","Question","2019-06-16 12:50:52","1","1118","<keras><lstm><model-selection><forecasting>","2",""
"53897","Question","2019-06-16 13:01:32","1","58","<tfidf><cosine-distance><similar-documents>","1",""
"53898","Answer","2019-06-16 13:20:20","0","","","",""
"53899","Answer","2019-06-16 13:56:59","1","","","",""
"53901","Answer","2019-06-16 14:13:25","1","","","",""
"53902","Question","2019-06-16 14:33:51","0","37","<python><keras><tensorflow><feature-engineering>","0",""
"53903","Question","2019-06-16 14:48:46","3","515","<pandas><methods>","1",""
"53904","Question","2019-06-16 16:05:55","1","336","<pytorch>","0","1"
"65260","Question","2019-12-22 02:44:56","1","109","<deep-learning><cnn><data-augmentation><image>","1",""
"65261","Answer","2019-12-22 02:47:24","0","","","",""
"65262","Question","2019-12-22 05:00:41","2","1959","<data><apache-hadoop>","1",""
"65265","Answer","2019-12-22 08:12:06","1","","","",""
"65266","Question","2019-12-22 08:21:17","3","1894","<xgboost><survival-analysis>","1","2"
"65267","Answer","2019-12-22 09:05:25","7","","","",""
"65268","Answer","2019-12-22 09:47:27","0","","","",""
"65270","Answer","2019-12-22 10:18:24","1","","","",""
"65271","Question","2019-12-22 10:30:12","0","1636","<lstm><pytorch><nlp><language-model>","1",""
"65272","Question","2019-12-22 10:57:07","1","1217","<python><nlp><data><training><named-entity-recognition>","1",""
"65273","Answer","2019-12-22 11:09:35","3","","","",""
"65274","Answer","2019-12-22 11:27:33","1","","","",""
"65275","Question","2019-12-22 11:32:27","1","18","<relational-dbms><groupby>","0",""
"65276","Question","2019-12-22 11:44:06","2","174","<nlp><statistics><word-embeddings><stanford-nlp>","1",""
"65277","Answer","2019-12-22 12:05:33","1","","","",""
"65278","Question","2019-12-22 12:47:36","2","62","<gan>","1",""
"65279","Answer","2019-12-22 12:57:32","1","","","",""
"65280","Answer","2019-12-22 16:13:31","1","","","",""
"65281","Question","2019-12-22 16:49:27","8","2083","<machine-learning><classification><nlp><text-mining>","4","4"
"65282","Answer","2019-12-22 16:59:23","4","","","",""
"65283","Answer","2019-12-22 17:13:16","8","","","",""
"65286","Question","2019-12-22 18:54:00","4","177","<python><decision-trees><categorical-data><feature-scaling><transformer>","2",""
"65287","Question","2019-12-22 19:03:32","2","118","<python><feature-selection><logistic-regression><categorical-data>","1",""
"65288","Answer","2019-12-22 19:10:47","2","","","",""
"65289","Answer","2019-12-22 19:16:10","0","","","",""
"65290","Question","2019-12-22 20:54:12","0","32","<clustering><anomaly-detection><outlier><data-stream-mining><anomaly>","1",""
"65291","Question","2019-12-22 21:18:43","1","34","<neural-network><word-embeddings><word2vec><rnn>","1",""
"65292","Answer","2019-12-22 21:43:07","2","","","",""
"65293","Answer","2019-12-22 21:50:01","1","","","",""
"65294","Question","2019-12-22 22:38:50","1","189","<neural-network><activation-function><social-network-analysis><weighted-data><neural>","1",""
"65295","Question","2019-12-22 23:46:38","1","205","<python><pandas>","1",""
"65296","Answer","2019-12-23 00:30:52","0","","","",""
"65297","Answer","2019-12-23 01:39:17","0","","","",""
"65298","Answer","2019-12-23 01:39:53","0","","","",""
"65299","Question","2019-12-23 02:50:56","0","51","<machine-learning><gradient-descent><backpropagation><mathematics>","1",""
"65301","Answer","2019-12-23 03:09:09","2","","","",""
"65305","Question","2019-12-23 04:25:16","1","27","<neural-network><distance>","1",""
"65306","Question","2019-12-23 04:55:25","2","140","<neural-network><deep-learning><loss-function>","1","1"
"65307","Question","2019-12-23 07:32:02","4","1666","<machine-learning><deep-learning><feature-selection><feature-engineering><plotting>","1","3"
